"1","Cini","final mass in soil (g.cm2)","final mass in soil top 2cm (g.cm2)","initial mass in soil (g.cm2)","initial mass in soil top 2cm (g.cm2)","mass.out","mass.out 2cm","NSE"
"1",0.004352566,0.0471394670999995,0.0040522086,0.0478829999999997,0.0047883,0.000743532900000253,0.000736091399999998,0.233653271671589
"1",0.004387176,0.0475158331999993,0.0040845332,0.0482569999999992,0.0048257,0.000741166799999943,0.000741166800000003,0.213641726060888
"1",0.003909566,0.0423435088999994,0.0036397504,0.0430099999999996,0.004301,0.00066649110000018,0.000661249600000001,0.265596582098777
"1",0.003944176,0.0427176904000006,0.0036720904,0.0433840000000006,0.0043384,0.000666309600000005,0.000666309599999996,0.277884875649863
"1",0.003909566,0.0423435088999994,0.0036397504,0.0430099999999996,0.004301,0.00066649110000018,0.000661249600000001,0.265596582098777
"1",0.003909566,0.0423435088999994,0.0036397504,0.0430099999999996,0.004301,0.00066649110000018,0.000661249600000001,0.265596582098777
"1",0.003944176,0.0427176904000006,0.0036720904,0.0433840000000006,0.0043384,0.000666309600000005,0.000666309599999996,0.277884875649863
"1",0.003937254,0.0426419466000002,0.00366564660000001,0.0433070000000002,0.00433070000000001,0.00066505339999999,0.000665053400000002,0.275474645628318
"1",0.004636363,0.0502129506999994,0.0043165067,0.0509959999999993,0.00509960000000001,0.000783049299999963,0.000783093300000003,-0.00172866269993022
"1",0.003937254,0.0426419466000002,0.00366564660000001,0.0433070000000002,0.00433070000000001,0.00066505339999999,0.000665053400000002,0.275474645628318
"1",0.003937254,0.0426419466000002,0.00366564660000001,0.0433070000000002,0.00433070000000001,0.00066505339999999,0.000665053400000002,0.275474645628318
"1",0.004636363,0.0502129506999994,0.0043165067,0.0509959999999993,0.00509960000000001,0.000783049299999963,0.000783093300000003,-0.00172866269993022
"1",0.004380254,0.0474399596000006,0.0040779596,0.0481800000000006,0.004818,0.000740040400000037,0.000740040400000001,0.21768765580231
"1",0.004193363,0.0454146297000006,0.0039039297,0.0461230000000006,0.0046123,0.000708370300000059,0.000708370300000005,0.291941148484039
"1",0.004380254,0.0474399596000006,0.0040779596,0.0481800000000006,0.004818,0.000740040400000037,0.000740040400000001,0.21768765580231
"1",0.004380254,0.0474399596000006,0.0040779596,0.0481800000000006,0.004818,0.000740040400000037,0.000740040400000001,0.21768765580231
"1",0.004193363,0.0454146297000006,0.0039039297,0.0461230000000006,0.0046123,0.000708370300000059,0.000708370300000005,0.291941148484039
"1",0.004601754,0.0498443110000005,0.004284522,0.0506220000000005,0.0050622,0.000777688999999984,0.000777678000000001,0.0354095793385093
"1",0.004414863,0.0478188920000006,0.004110392,0.0485650000000006,0.0048565,0.000746108000000009,0.000746108000000004,0.195969545341198
"1",0.004601754,0.0498443110000005,0.004284522,0.0506220000000005,0.0050622,0.000777688999999984,0.000777678000000001,0.0354095793385093
"1",0.004601754,0.0498443110000005,0.004284522,0.0506220000000005,0.0050622,0.000777688999999984,0.000777678000000001,0.0354095793385093
"1",0.004414863,0.0478188920000006,0.004110392,0.0485650000000006,0.0048565,0.000746108000000009,0.000746108000000004,0.195969545341198
"1",0.004158754,0.0450460372999995,0.00387194829999999,0.0457489999999995,0.0045749,0.000702962699999969,0.000702951700000003,0.297723970693545
"1",0.003971863,0.0430207755999994,0.0036979756,0.0436919999999994,0.0043692,0.000671224399999996,0.000671224399999999,0.286091069848571
"1",0.004158754,0.0450460372999995,0.00387194829999999,0.0457489999999995,0.0045749,0.000702962699999969,0.000702951700000003,0.297723970693545
"1",0.004158754,0.0450460372999995,0.00387194829999999,0.0457489999999995,0.0045749,0.000702962699999969,0.000702951700000003,0.297723970693545
"1",0.003971863,0.0430207755999994,0.0036979756,0.0436919999999994,0.0043692,0.000671224399999996,0.000671224399999999,0.286091069848571
"1",0.004269504,0.0462402622000004,0.0039749127,0.0469700000000006,0.004697,0.000729737800000192,0.000722087299999999,0.270338411852385
"1",0.003861113,0.0418185427000005,0.0035946427,0.0424710000000006,0.0042471,0.000652457300000062,0.000652457299999999,0.244606608336683
"1",0.004269504,0.0462402622000004,0.0039749127,0.0469700000000006,0.004697,0.000729737800000192,0.000722087299999999,0.270338411852385
"1",0.004269504,0.0462402622000004,0.0039749127,0.0469700000000006,0.004697,0.000729737800000192,0.000722087299999999,0.270338411852385
"1",0.003861113,0.0418185427000005,0.0035946427,0.0424710000000006,0.0042471,0.000652457300000062,0.000652457299999999,0.244606608336683
"1",0.004712504,0.0510374491000002,0.0043875381,0.0518429999999992,0.00518430000000001,0.00080555089999898,0.000796761900000008,-0.0930764137439632
"1",0.004304113,0.0466166986999995,0.0040070987,0.0473439999999995,0.0047344,0.000727301299999969,0.000727301300000002,0.256826127067137
"1",0.004712504,0.0510374491000002,0.0043875381,0.0518429999999992,0.00518430000000001,0.00080555089999898,0.000796761900000008,-0.0930764137439632
"1",0.004712504,0.0510374491000002,0.0043875381,0.0518429999999992,0.00518430000000001,0.00080555089999898,0.000796761900000008,-0.0930764137439632
"1",0.004304113,0.0466166986999995,0.0040070987,0.0473439999999995,0.0047344,0.000727301299999969,0.000727301300000002,0.256826127067137
"1",0.004491004,0.0486421143999993,0.0041812144,0.0494009999999993,0.00494010000000001,0.000758885599999981,0.000758885600000003,0.139391823959658
"1",0.004082613,0.0442228314000007,0.0038011644,0.0449130000000007,0.0044913,0.00069016860000002,0.000690135599999996,0.301587781681198
"1",0.004491004,0.0486421143999993,0.0041812144,0.0494009999999993,0.00494010000000001,0.000758885599999981,0.000758885600000003,0.139391823959658
"1",0.004491004,0.0486421143999993,0.0041812144,0.0494009999999993,0.00494010000000001,0.000758885599999981,0.000758885600000003,0.139391823959658
"1",0.004082613,0.0442228314000007,0.0038011644,0.0449130000000007,0.0044913,0.00069016860000002,0.000690135599999996,0.301587781681198
"1",0.004048004,0.0438439903000005,0.00376879029999999,0.0445280000000005,0.00445279999999999,0.000684009700000057,0.000684009700000001,0.299373911908253
"1",0.004525613,0.0490133335999997,0.0042133861,0.0497859999999993,0.00497860000000001,0.000772666399999587,0.000765213900000007,0.110119027412691
"1",0.004048004,0.0438439903000005,0.00376879029999999,0.0445280000000005,0.00445279999999999,0.000684009700000057,0.000684009700000001,0.299373911908253
"1",0.004048004,0.0438439903000005,0.00376879029999999,0.0445280000000005,0.00445279999999999,0.000684009700000057,0.000684009700000001,0.299373911908253
"1",0.004525613,0.0490133335999997,0.0042133861,0.0497859999999993,0.00497860000000001,0.000772666399999587,0.000765213900000007,0.110119027412691
"1",0.003992629,0.0432481258000001,0.0037174368,0.0439230000000002,0.0043923,0.000674874200000015,0.000674863200000003,0.290939394649014
"1",0.004359488,0.0472127204999997,0.00405859850000001,0.0479489999999997,0.00479490000000001,0.000736279500000041,0.000736301500000004,0.229704366141283
"1",0.003992629,0.0432481258000001,0.0037174368,0.0439230000000002,0.0043923,0.000674874200000015,0.000674863200000003,0.290939394649014
"1",0.003992629,0.0432481258000001,0.0037174368,0.0439230000000002,0.0043923,0.000674874200000015,0.000674863200000003,0.290939394649014
"1",0.004359488,0.0472127204999997,0.00405859850000001,0.0479489999999997,0.00479490000000001,0.000736279500000041,0.000736301500000004,0.229704366141283
"1",0.004435629,0.0480390250999994,0.0041295606,0.0487959999999998,0.00487960000000001,0.000756974900000359,0.000750039400000007,0.181636020487223
"1",0.003916488,0.0424179524999995,0.00364659900000001,0.0430759999999996,0.0043076,0.000658047500000022,0.000661000999999994,0.268589086269328
"1",0.004435629,0.0480390250999994,0.0041295606,0.0487959999999998,0.00487960000000001,0.000756974900000359,0.000750039400000007,0.181636020487223
"1",0.004435629,0.0480390250999994,0.0041295606,0.0487959999999998,0.00487960000000001,0.000756974900000359,0.000750039400000007,0.181636020487223
"1",0.003916488,0.0424179524999995,0.00364659900000001,0.0430759999999996,0.0043076,0.000658047500000022,0.000661000999999994,0.268589086269328
"1",0.004657129,0.0504401381000003,0.0043358381,0.0512270000000003,0.0051227,0.000786861900000026,0.000786861899999999,-0.025681036545153
"1",0.004580988,0.0496168914999997,0.0042649915,0.0503909999999997,0.0050391,0.000774108499999981,0.000774108500000003,0.057156051962124
"1",0.004657129,0.0504401381000003,0.0043358381,0.0512270000000003,0.0051227,0.000786861900000026,0.000786861899999999,-0.025681036545153
"1",0.004657129,0.0504401381000003,0.0043358381,0.0512270000000003,0.0051227,0.000786861900000026,0.000786861899999999,-0.025681036545153
